index,iso_code,location,total_deaths,new_deaths,median_age,aged_70_older,date_formatted
17727,AUS,Australia,21510.0,0.0,37.9,10.129,2023-06-14
17728,AUS,Australia,21510.0,0.0,37.9,10.129,2023-06-15
17729,AUS,Australia,21510.0,0.0,37.9,10.129,2023-06-16
17730,AUS,Australia,21510.0,0.0,37.9,10.129,2023-06-17
17731,AUS,Australia,21510.0,0.0,37.9,10.129,2023-06-18
17732,AUS,Australia,21510.0,0.0,37.9,10.129,2023-06-19
17733,AUS,Australia,21510.0,0.0,37.9,10.129,2023-06-20
17734,AUS,Australia,21510.0,0.0,37.9,10.129,2023-06-21
17810,AUT,Austria,6.0,3.0,44.4,13.748,2020-03-18
17811,AUT,Austria,7.0,1.0,44.4,13.748,2020-03-19
17812,AUT,Austria,10.0,3.0,44.4,13.748,2020-03-20
17813,AUT,Austria,12.0,2.0,44.4,13.748,2020-03-21
17814,AUT,Austria,15.0,3.0,44.4,13.748,2020-03-22
17815,AUT,Austria,18.0,3.0,44.4,13.748,2020-03-23
17816,AUT,Austria,22.0,4.0,44.4,13.748,2020-03-24
17817,AUT,Austria,30.0,8.0,44.4,13.748,2020-03-25
17818,AUT,Austria,38.0,8.0,44.4,13.748,2020-03-26
17819,AUT,Austria,44.0,6.0,44.4,13.748,2020-03-27
17820,AUT,Austria,53.0,9.0,44.4,13.748,2020-03-28
17821,AUT,Austria,66.0,13.0,44.4,13.748,2020-03-29
17822,AUT,Austria,78.0,12.0,44.4,13.748,2020-03-30
17823,AUT,Austria,91.0,13.0,44.4,13.748,2020-03-31
17824,AUT,Austria,109.0,18.0,44.4,13.748,2020-04-01
17825,AUT,Austria,124.0,15.0,44.4,13.748,2020-04-02
17826,AUT,Austria,135.0,11.0,44.4,13.748,2020-04-03
17827,AUT,Austria,153.0,18.0,44.4,13.748,2020-04-04
17828,AUT,Austria,169.0,16.0,44.4,13.748,2020-04-05
17829,AUT,Austria,187.0,18.0,44.4,13.748,2020-04-06
17830,AUT,Austria,207.0,20.0,44.4,13.748,2020-04-07
17831,AUT,Austria,235.0,28.0,44.4,13.748,2020-04-08
17832,AUT,Austria,261.0,26.0,44.4,13.748,2020-04-09
17833,AUT,Austria,277.0,16.0,44.4,13.748,2020-04-10
17834,AUT,Austria,299.0,22.0,44.4,13.748,2020-04-11
17835,AUT,Austria,320.0,21.0,44.4,13.748,2020-04-12
17836,AUT,Austria,337.0,17.0,44.4,13.748,2020-04-13
17837,AUT,Austria,348.0,11.0,44.4,13.748,2020-04-14
17838,AUT,Austria,369.0,21.0,44.4,13.748,2020-04-15
17839,AUT,Austria,381.0,12.0,44.4,13.748,2020-04-16
17840,AUT,Austria,397.0,16.0,44.4,13.748,2020-04-17
17841,AUT,Austria,417.0,20.0,44.4,13.748,2020-04-18
17842,AUT,Austria,431.0,14.0,44.4,13.748,2020-04-19
17843,AUT,Austria,448.0,17.0,44.4,13.748,2020-04-20
17844,AUT,Austria,465.0,17.0,44.4,13.748,2020-04-21
17845,AUT,Austria,474.0,9.0,44.4,13.748,2020-04-22
17846,AUT,Austria,491.0,17.0,44.4,13.748,2020-04-23
17847,AUT,Austria,503.0,12.0,44.4,13.748,2020-04-24
17848,AUT,Austria,510.0,7.0,44.4,13.748,2020-04-25
17849,AUT,Austria,516.0,6.0,44.4,13.748,2020-04-26
17850,AUT,Austria,529.0,13.0,44.4,13.748,2020-04-27
17851,AUT,Austria,538.0,9.0,44.4,13.748,2020-04-28
17852,AUT,Austria,544.0,6.0,44.4,13.748,2020-04-29
17853,AUT,Austria,558.0,14.0,44.4,13.748,2020-04-30
17854,AUT,Austria,565.0,7.0,44.4,13.748,2020-05-01
17855,AUT,Austria,572.0,7.0,44.4,13.748,2020-05-02
17856,AUT,Austria,576.0,4.0,44.4,13.748,2020-05-03
17857,AUT,Austria,579.0,3.0,44.4,13.748,2020-05-04
17858,AUT,Austria,587.0,8.0,44.4,13.748,2020-05-05
17859,AUT,Austria,591.0,4.0,44.4,13.748,2020-05-06
17860,AUT,Austria,594.0,3.0,44.4,13.748,2020-05-07
17861,AUT,Austria,601.0,7.0,44.4,13.748,2020-05-08
17862,AUT,Austria,604.0,3.0,44.4,13.748,2020-05-09
17863,AUT,Austria,609.0,5.0,44.4,13.748,2020-05-10
17864,AUT,Austria,616.0,7.0,44.4,13.748,2020-05-11
17865,AUT,Austria,619.0,3.0,44.4,13.748,2020-05-12
17866,AUT,Austria,622.0,3.0,44.4,13.748,2020-05-13
17867,AUT,Austria,623.0,1.0,44.4,13.748,2020-05-14
17868,AUT,Austria,626.0,3.0,44.4,13.748,2020-05-15
17869,AUT,Austria,629.0,3.0,44.4,13.748,2020-05-16
17870,AUT,Austria,629.0,0.0,44.4,13.748,2020-05-17
17871,AUT,Austria,630.0,1.0,44.4,13.748,2020-05-18
17872,AUT,Austria,632.0,2.0,44.4,13.748,2020-05-19
17873,AUT,Austria,635.0,3.0,44.4,13.748,2020-05-20
17874,AUT,Austria,636.0,1.0,44.4,13.748,2020-05-21
17875,AUT,Austria,639.0,3.0,44.4,13.748,2020-05-22
17876,AUT,Austria,642.0,3.0,44.4,13.748,2020-05-23
17877,AUT,Austria,646.0,4.0,44.4,13.748,2020-05-24
17878,AUT,Austria,647.0,1.0,44.4,13.748,2020-05-25
17879,AUT,Austria,648.0,1.0,44.4,13.748,2020-05-26
17880,AUT,Austria,650.0,2.0,44.4,13.748,2020-05-27
17881,AUT,Austria,654.0,4.0,44.4,13.748,2020-05-28
17882,AUT,Austria,655.0,1.0,44.4,13.748,2020-05-29
17883,AUT,Austria,656.0,1.0,44.4,13.748,2020-05-30
17884,AUT,Austria,658.0,2.0,44.4,13.748,2020-05-31
17885,AUT,Austria,658.0,0.0,44.4,13.748,2020-06-01
17886,AUT,Austria,662.0,4.0,44.4,13.748,2020-06-02
17887,AUT,Austria,663.0,1.0,44.4,13.748,2020-06-03
17888,AUT,Austria,666.0,3.0,44.4,13.748,2020-06-04
17889,AUT,Austria,669.0,3.0,44.4,13.748,2020-06-05
17890,AUT,Austria,672.0,3.0,44.4,13.748,2020-06-06
17891,AUT,Austria,674.0,2.0,44.4,13.748,2020-06-07
17892,AUT,Austria,675.0,1.0,44.4,13.748,2020-06-08
17893,AUT,Austria,676.0,1.0,44.4,13.748,2020-06-09
17894,AUT,Austria,679.0,3.0,44.4,13.748,2020-06-10
17895,AUT,Austria,681.0,2.0,44.4,13.748,2020-06-11
17896,AUT,Austria,683.0,2.0,44.4,13.748,2020-06-12
17897,AUT,Austria,684.0,1.0,44.4,13.748,2020-06-13
17898,AUT,Austria,686.0,2.0,44.4,13.748,2020-06-14
17899,AUT,Austria,687.0,1.0,44.4,13.748,2020-06-15
17900,AUT,Austria,692.0,5.0,44.4,13.748,2020-06-16
17901,AUT,Austria,697.0,5.0,44.4,13.748,2020-06-17
17902,AUT,Austria,700.0,3.0,44.4,13.748,2020-06-18
17903,AUT,Austria,701.0,1.0,44.4,13.748,2020-06-19
17904,AUT,Austria,701.0,0.0,44.4,13.748,2020-06-20
17905,AUT,Austria,703.0,2.0,44.4,13.748,2020-06-21
17906,AUT,Austria,705.0,2.0,44.4,13.748,2020-06-22
17907,AUT,Austria,707.0,2.0,44.4,13.748,2020-06-23
17908,AUT,Austria,710.0,3.0,44.4,13.748,2020-06-24
17909,AUT,Austria,712.0,2.0,44.4,13.748,2020-06-25
17910,AUT,Austria,716.0,4.0,44.4,13.748,2020-06-26
17911,AUT,Austria,718.0,2.0,44.4,13.748,2020-06-27
17912,AUT,Austria,719.0,1.0,44.4,13.748,2020-06-28
17913,AUT,Austria,722.0,3.0,44.4,13.748,2020-06-29
17914,AUT,Austria,724.0,2.0,44.4,13.748,2020-06-30
17915,AUT,Austria,725.0,1.0,44.4,13.748,2020-07-01
17916,AUT,Austria,725.0,0.0,44.4,13.748,2020-07-02
17917,AUT,Austria,726.0,1.0,44.4,13.748,2020-07-03
17918,AUT,Austria,729.0,3.0,44.4,13.748,2020-07-04
17919,AUT,Austria,730.0,1.0,44.4,13.748,2020-07-05
17920,AUT,Austria,733.0,3.0,44.4,13.748,2020-07-06
17921,AUT,Austria,733.0,0.0,44.4,13.748,2020-07-07
17922,AUT,Austria,734.0,1.0,44.4,13.748,2020-07-08
17923,AUT,Austria,734.0,0.0,44.4,13.748,2020-07-09
17924,AUT,Austria,734.0,0.0,44.4,13.748,2020-07-10
17925,AUT,Austria,735.0,1.0,44.4,13.748,2020-07-11
17926,AUT,Austria,735.0,0.0,44.4,13.748,2020-07-12
17927,AUT,Austria,738.0,3.0,44.4,13.748,2020-07-13
17928,AUT,Austria,740.0,2.0,44.4,13.748,2020-07-14
17929,AUT,Austria,742.0,2.0,44.4,13.748,2020-07-15
17930,AUT,Austria,742.0,0.0,44.4,13.748,2020-07-16
17931,AUT,Austria,743.0,1.0,44.4,13.748,2020-07-17
17932,AUT,Austria,744.0,1.0,44.4,13.748,2020-07-18
17933,AUT,Austria,744.0,0.0,44.4,13.748,2020-07-19
17934,AUT,Austria,744.0,0.0,44.4,13.748,2020-07-20
17935,AUT,Austria,749.0,5.0,44.4,13.748,2020-07-21
17936,AUT,Austria,751.0,2.0,44.4,13.748,2020-07-22
17937,AUT,Austria,751.0,0.0,44.4,13.748,2020-07-23
17938,AUT,Austria,752.0,1.0,44.4,13.748,2020-07-24
17939,AUT,Austria,754.0,2.0,44.4,13.748,2020-07-25
17940,AUT,Austria,754.0,0.0,44.4,13.748,2020-07-26
17941,AUT,Austria,756.0,2.0,44.4,13.748,2020-07-27
17942,AUT,Austria,756.0,0.0,44.4,13.748,2020-07-28
17943,AUT,Austria,759.0,3.0,44.4,13.748,2020-07-29
17944,AUT,Austria,759.0,0.0,44.4,13.748,2020-07-30
17945,AUT,Austria,760.0,1.0,44.4,13.748,2020-07-31
17946,AUT,Austria,764.0,4.0,44.4,13.748,2020-08-01
17947,AUT,Austria,767.0,3.0,44.4,13.748,2020-08-02
17948,AUT,Austria,770.0,3.0,44.4,13.748,2020-08-03
17949,AUT,Austria,772.0,2.0,44.4,13.748,2020-08-04
17950,AUT,Austria,773.0,1.0,44.4,13.748,2020-08-05
17951,AUT,Austria,773.0,0.0,44.4,13.748,2020-08-06
17952,AUT,Austria,774.0,1.0,44.4,13.748,2020-08-07
17953,AUT,Austria,776.0,2.0,44.4,13.748,2020-08-08
17954,AUT,Austria,780.0,4.0,44.4,13.748,2020-08-09
17955,AUT,Austria,782.0,2.0,44.4,13.748,2020-08-10
17956,AUT,Austria,783.0,1.0,44.4,13.748,2020-08-11
17957,AUT,Austria,783.0,0.0,44.4,13.748,2020-08-12
17958,AUT,Austria,785.0,2.0,44.4,13.748,2020-08-13
17959,AUT,Austria,787.0,2.0,44.4,13.748,2020-08-14
17960,AUT,Austria,790.0,3.0,44.4,13.748,2020-08-15
17961,AUT,Austria,791.0,1.0,44.4,13.748,2020-08-16
17962,AUT,Austria,792.0,1.0,44.4,13.748,2020-08-17
17963,AUT,Austria,793.0,1.0,44.4,13.748,2020-08-18
17964,AUT,Austria,794.0,1.0,44.4,13.748,2020-08-19
17965,AUT,Austria,796.0,2.0,44.4,13.748,2020-08-20
17966,AUT,Austria,798.0,2.0,44.4,13.748,2020-08-21
17967,AUT,Austria,799.0,1.0,44.4,13.748,2020-08-22
17968,AUT,Austria,802.0,3.0,44.4,13.748,2020-08-23
17969,AUT,Austria,804.0,2.0,44.4,13.748,2020-08-24
17970,AUT,Austria,806.0,2.0,44.4,13.748,2020-08-25
17971,AUT,Austria,811.0,5.0,44.4,13.748,2020-08-26
17972,AUT,Austria,811.0,0.0,44.4,13.748,2020-08-27
17973,AUT,Austria,811.0,0.0,44.4,13.748,2020-08-28
17974,AUT,Austria,811.0,0.0,44.4,13.748,2020-08-29
17975,AUT,Austria,812.0,1.0,44.4,13.748,2020-08-30
17976,AUT,Austria,812.0,0.0,44.4,13.748,2020-08-31
17977,AUT,Austria,812.0,0.0,44.4,13.748,2020-09-01
17978,AUT,Austria,815.0,3.0,44.4,13.748,2020-09-02
17979,AUT,Austria,817.0,2.0,44.4,13.748,2020-09-03
17980,AUT,Austria,819.0,2.0,44.4,13.748,2020-09-04
17981,AUT,Austria,820.0,1.0,44.4,13.748,2020-09-05
17982,AUT,Austria,825.0,5.0,44.4,13.748,2020-09-06
17983,AUT,Austria,826.0,1.0,44.4,13.748,2020-09-07
17984,AUT,Austria,828.0,2.0,44.4,13.748,2020-09-08
17985,AUT,Austria,828.0,0.0,44.4,13.748,2020-09-09
17986,AUT,Austria,829.0,1.0,44.4,13.748,2020-09-10
17987,AUT,Austria,830.0,1.0,44.4,13.748,2020-09-11
17988,AUT,Austria,834.0,4.0,44.4,13.748,2020-09-12
17989,AUT,Austria,838.0,4.0,44.4,13.748,2020-09-13
17990,AUT,Austria,842.0,4.0,44.4,13.748,2020-09-14
17991,AUT,Austria,843.0,1.0,44.4,13.748,2020-09-15
17992,AUT,Austria,844.0,1.0,44.4,13.748,2020-09-16
17993,AUT,Austria,844.0,0.0,44.4,13.748,2020-09-17
17994,AUT,Austria,849.0,5.0,44.4,13.748,2020-09-18
17995,AUT,Austria,854.0,5.0,44.4,13.748,2020-09-19
17996,AUT,Austria,858.0,4.0,44.4,13.748,2020-09-20
17997,AUT,Austria,861.0,3.0,44.4,13.748,2020-09-21
17998,AUT,Austria,866.0,5.0,44.4,13.748,2020-09-22
17999,AUT,Austria,870.0,4.0,44.4,13.748,2020-09-23
18000,AUT,Austria,873.0,3.0,44.4,13.748,2020-09-24
18001,AUT,Austria,878.0,5.0,44.4,13.748,2020-09-25
18002,AUT,Austria,884.0,6.0,44.4,13.748,2020-09-26
18003,AUT,Austria,889.0,5.0,44.4,13.748,2020-09-27
18004,AUT,Austria,894.0,5.0,44.4,13.748,2020-09-28
18005,AUT,Austria,900.0,6.0,44.4,13.748,2020-09-29
18006,AUT,Austria,902.0,2.0,44.4,13.748,2020-09-30
18007,AUT,Austria,908.0,6.0,44.4,13.748,2020-10-01
18008,AUT,Austria,911.0,3.0,44.4,13.748,2020-10-02
18009,AUT,Austria,919.0,8.0,44.4,13.748,2020-10-03
18010,AUT,Austria,925.0,6.0,44.4,13.748,2020-10-04
18011,AUT,Austria,930.0,5.0,44.4,13.748,2020-10-05
18012,AUT,Austria,940.0,10.0,44.4,13.748,2020-10-06
18013,AUT,Austria,949.0,9.0,44.4,13.748,2020-10-07
18014,AUT,Austria,961.0,12.0,44.4,13.748,2020-10-08
18015,AUT,Austria,969.0,8.0,44.4,13.748,2020-10-09
18016,AUT,Austria,979.0,10.0,44.4,13.748,2020-10-10
18017,AUT,Austria,988.0,9.0,44.4,13.748,2020-10-11
18018,AUT,Austria,996.0,8.0,44.4,13.748,2020-10-12
18019,AUT,Austria,1009.0,13.0,44.4,13.748,2020-10-13
18020,AUT,Austria,1019.0,10.0,44.4,13.748,2020-10-14
18021,AUT,Austria,1026.0,7.0,44.4,13.748,2020-10-15
18022,AUT,Austria,1034.0,8.0,44.4,13.748,2020-10-16
18023,AUT,Austria,1040.0,6.0,44.4,13.748,2020-10-17
18024,AUT,Austria,1050.0,10.0,44.4,13.748,2020-10-18
18025,AUT,Austria,1066.0,16.0,44.4,13.748,2020-10-19
18026,AUT,Austria,1075.0,9.0,44.4,13.748,2020-10-20
18027,AUT,Austria,1090.0,15.0,44.4,13.748,2020-10-21
18028,AUT,Austria,1103.0,13.0,44.4,13.748,2020-10-22
18029,AUT,Austria,1123.0,20.0,44.4,13.748,2020-10-23
18030,AUT,Austria,1142.0,19.0,44.4,13.748,2020-10-24
18031,AUT,Austria,1162.0,20.0,44.4,13.748,2020-10-25
18032,AUT,Austria,1179.0,17.0,44.4,13.748,2020-10-26
18033,AUT,Austria,1201.0,22.0,44.4,13.748,2020-10-27
18034,AUT,Austria,1227.0,26.0,44.4,13.748,2020-10-28
18035,AUT,Austria,1258.0,31.0,44.4,13.748,2020-10-29
18036,AUT,Austria,1293.0,35.0,44.4,13.748,2020-10-30
18037,AUT,Austria,1336.0,43.0,44.4,13.748,2020-10-31
18038,AUT,Austria,1376.0,40.0,44.4,13.748,2020-11-01
18039,AUT,Austria,1429.0,53.0,44.4,13.748,2020-11-02
18040,AUT,Austria,1462.0,33.0,44.4,13.748,2020-11-03
18041,AUT,Austria,1503.0,41.0,44.4,13.748,2020-11-04
18042,AUT,Austria,1558.0,55.0,44.4,13.748,2020-11-05
18043,AUT,Austria,1622.0,64.0,44.4,13.748,2020-11-06
18044,AUT,Austria,1681.0,59.0,44.4,13.748,2020-11-07
18045,AUT,Austria,1729.0,48.0,44.4,13.748,2020-11-08
18046,AUT,Austria,1804.0,75.0,44.4,13.748,2020-11-09
18047,AUT,Austria,1859.0,55.0,44.4,13.748,2020-11-10
18048,AUT,Austria,1940.0,81.0,44.4,13.748,2020-11-11
18049,AUT,Austria,2011.0,71.0,44.4,13.748,2020-11-12
18050,AUT,Austria,2100.0,89.0,44.4,13.748,2020-11-13
18051,AUT,Austria,2201.0,101.0,44.4,13.748,2020-11-14
18052,AUT,Austria,2300.0,99.0,44.4,13.748,2020-11-15
18053,AUT,Austria,2397.0,97.0,44.4,13.748,2020-11-16
18054,AUT,Austria,2481.0,84.0,44.4,13.748,2020-11-17
18055,AUT,Austria,2583.0,102.0,44.4,13.748,2020-11-18
18056,AUT,Austria,2688.0,105.0,44.4,13.748,2020-11-19
18057,AUT,Austria,2783.0,95.0,44.4,13.748,2020-11-20
18058,AUT,Austria,2900.0,117.0,44.4,13.748,2020-11-21
18059,AUT,Austria,3027.0,127.0,44.4,13.748,2020-11-22
18060,AUT,Austria,3144.0,117.0,44.4,13.748,2020-11-23
18061,AUT,Austria,3249.0,105.0,44.4,13.748,2020-11-24
18062,AUT,Austria,3373.0,124.0,44.4,13.748,2020-11-25
18063,AUT,Austria,3478.0,105.0,44.4,13.748,2020-11-26
18064,AUT,Austria,3599.0,121.0,44.4,13.748,2020-11-27
18065,AUT,Austria,3719.0,120.0,44.4,13.748,2020-11-28
18066,AUT,Austria,3849.0,130.0,44.4,13.748,2020-11-29
18067,AUT,Austria,3985.0,136.0,44.4,13.748,2020-11-30
18068,AUT,Austria,4107.0,122.0,44.4,13.748,2020-12-01
18069,AUT,Austria,4242.0,135.0,44.4,13.748,2020-12-02
18070,AUT,Austria,4385.0,143.0,44.4,13.748,2020-12-03
18071,AUT,Austria,4522.0,137.0,44.4,13.748,2020-12-04
18072,AUT,Austria,4667.0,145.0,44.4,13.748,2020-12-05
18073,AUT,Austria,4806.0,139.0,44.4,13.748,2020-12-06
18074,AUT,Austria,4929.0,123.0,44.4,13.748,2020-12-07
18075,AUT,Austria,5034.0,105.0,44.4,13.748,2020-12-08
18076,AUT,Austria,5165.0,131.0,44.4,13.748,2020-12-09
18077,AUT,Austria,5282.0,117.0,44.4,13.748,2020-12-10
18078,AUT,Austria,5415.0,133.0,44.4,13.748,2020-12-11
18079,AUT,Austria,5538.0,123.0,44.4,13.748,2020-12-12
18080,AUT,Austria,5677.0,139.0,44.4,13.748,2020-12-13
18081,AUT,Austria,5782.0,105.0,44.4,13.748,2020-12-14
18082,AUT,Austria,5887.0,105.0,44.4,13.748,2020-12-15
18083,AUT,Austria,6001.0,114.0,44.4,13.748,2020-12-16
18084,AUT,Austria,6098.0,97.0,44.4,13.748,2020-12-17
18085,AUT,Austria,6203.0,105.0,44.4,13.748,2020-12-18
18086,AUT,Austria,6311.0,108.0,44.4,13.748,2020-12-19
18087,AUT,Austria,6406.0,95.0,44.4,13.748,2020-12-20
18088,AUT,Austria,6500.0,94.0,44.4,13.748,2020-12-21
18089,AUT,Austria,6591.0,91.0,44.4,13.748,2020-12-22
18090,AUT,Austria,6681.0,90.0,44.4,13.748,2020-12-23
18091,AUT,Austria,6794.0,113.0,44.4,13.748,2020-12-24
18092,AUT,Austria,6893.0,99.0,44.4,13.748,2020-12-25
18093,AUT,Austria,6979.0,86.0,44.4,13.748,2020-12-26
18094,AUT,Austria,7049.0,70.0,44.4,13.748,2020-12-27
18095,AUT,Austria,7143.0,94.0,44.4,13.748,2020-12-28
18096,AUT,Austria,7207.0,64.0,44.4,13.748,2020-12-29
18097,AUT,Austria,7296.0,89.0,44.4,13.748,2020-12-30
18098,AUT,Austria,7379.0,83.0,44.4,13.748,2020-12-31
18099,AUT,Austria,7457.0,78.0,44.4,13.748,2021-01-01
18100,AUT,Austria,7530.0,73.0,44.4,13.748,2021-01-02
18101,AUT,Austria,7599.0,69.0,44.4,13.748,2021-01-03
18102,AUT,Austria,7668.0,69.0,44.4,13.748,2021-01-04
18103,AUT,Austria,7725.0,57.0,44.4,13.748,2021-01-05
18104,AUT,Austria,7800.0,75.0,44.4,13.748,2021-01-06
18105,AUT,Austria,7860.0,60.0,44.4,13.748,2021-01-07
18106,AUT,Austria,7929.0,69.0,44.4,13.748,2021-01-08
18107,AUT,Austria,8000.0,71.0,44.4,13.748,2021-01-09
18108,AUT,Austria,8052.0,52.0,44.4,13.748,2021-01-10
18109,AUT,Austria,8101.0,49.0,44.4,13.748,2021-01-11
18110,AUT,Austria,8161.0,60.0,44.4,13.748,2021-01-12
18111,AUT,Austria,8230.0,69.0,44.4,13.748,2021-01-13
18112,AUT,Austria,8302.0,72.0,44.4,13.748,2021-01-14
18113,AUT,Austria,8366.0,64.0,44.4,13.748,2021-01-15
18114,AUT,Austria,8427.0,61.0,44.4,13.748,2021-01-16
18115,AUT,Austria,8490.0,63.0,44.4,13.748,2021-01-17
18116,AUT,Austria,8560.0,70.0,44.4,13.748,2021-01-18
18117,AUT,Austria,8611.0,51.0,44.4,13.748,2021-01-19
18118,AUT,Austria,8676.0,65.0,44.4,13.748,2021-01-20
18119,AUT,Austria,8733.0,57.0,44.4,13.748,2021-01-21
18120,AUT,Austria,8777.0,44.0,44.4,13.748,2021-01-22
18121,AUT,Austria,8841.0,64.0,44.4,13.748,2021-01-23
18122,AUT,Austria,8891.0,50.0,44.4,13.748,2021-01-24
18123,AUT,Austria,8961.0,70.0,44.4,13.748,2021-01-25
18124,AUT,Austria,9011.0,50.0,44.4,13.748,2021-01-26
18125,AUT,Austria,9064.0,53.0,44.4,13.748,2021-01-27
18126,AUT,Austria,9121.0,57.0,44.4,13.748,2021-01-28
18127,AUT,Austria,9172.0,51.0,44.4,13.748,2021-01-29
18128,AUT,Austria,9222.0,50.0,44.4,13.748,2021-01-30
18129,AUT,Austria,9278.0,56.0,44.4,13.748,2021-01-31
18130,AUT,Austria,9323.0,45.0,44.4,13.748,2021-02-01
18131,AUT,Austria,9380.0,57.0,44.4,13.748,2021-02-02
18132,AUT,Austria,9431.0,51.0,44.4,13.748,2021-02-03
18133,AUT,Austria,9489.0,58.0,44.4,13.748,2021-02-04
18134,AUT,Austria,9525.0,36.0,44.4,13.748,2021-02-05
18135,AUT,Austria,9563.0,38.0,44.4,13.748,2021-02-06
18136,AUT,Austria,9599.0,36.0,44.4,13.748,2021-02-07
18137,AUT,Austria,9638.0,39.0,44.4,13.748,2021-02-08
18138,AUT,Austria,9678.0,40.0,44.4,13.748,2021-02-09
18139,AUT,Austria,9715.0,37.0,44.4,13.748,2021-02-10
18140,AUT,Austria,9755.0,40.0,44.4,13.748,2021-02-11
18141,AUT,Austria,9796.0,41.0,44.4,13.748,2021-02-12
18142,AUT,Austria,9833.0,37.0,44.4,13.748,2021-02-13
18143,AUT,Austria,9867.0,34.0,44.4,13.748,2021-02-14
18144,AUT,Austria,9902.0,35.0,44.4,13.748,2021-02-15
18145,AUT,Austria,9931.0,29.0,44.4,13.748,2021-02-16
18146,AUT,Austria,9965.0,34.0,44.4,13.748,2021-02-17
18147,AUT,Austria,9993.0,28.0,44.4,13.748,2021-02-18
18148,AUT,Austria,10031.0,38.0,44.4,13.748,2021-02-19
18149,AUT,Austria,10061.0,30.0,44.4,13.748,2021-02-20
18150,AUT,Austria,10084.0,23.0,44.4,13.748,2021-02-21
18151,AUT,Austria,10118.0,34.0,44.4,13.748,2021-02-22
18152,AUT,Austria,10149.0,31.0,44.4,13.748,2021-02-23
18153,AUT,Austria,10185.0,36.0,44.4,13.748,2021-02-24
18154,AUT,Austria,10221.0,36.0,44.4,13.748,2021-02-25
18155,AUT,Austria,10256.0,35.0,44.4,13.748,2021-02-26
18156,AUT,Austria,10284.0,28.0,44.4,13.748,2021-02-27
18157,AUT,Austria,10309.0,25.0,44.4,13.748,2021-02-28
18158,AUT,Austria,10341.0,32.0,44.4,13.748,2021-03-01
18159,AUT,Austria,10373.0,32.0,44.4,13.748,2021-03-02
18160,AUT,Austria,10395.0,22.0,44.4,13.748,2021-03-03
18161,AUT,Austria,10425.0,30.0,44.4,13.748,2021-03-04
18162,AUT,Austria,10451.0,26.0,44.4,13.748,2021-03-05
18163,AUT,Austria,10475.0,24.0,44.4,13.748,2021-03-06
18164,AUT,Austria,10505.0,30.0,44.4,13.748,2021-03-07
18165,AUT,Austria,10539.0,34.0,44.4,13.748,2021-03-08
18166,AUT,Austria,10562.0,23.0,44.4,13.748,2021-03-09
18167,AUT,Austria,10586.0,24.0,44.4,13.748,2021-03-10
18168,AUT,Austria,10617.0,31.0,44.4,13.748,2021-03-11
18169,AUT,Austria,10647.0,30.0,44.4,13.748,2021-03-12
18170,AUT,Austria,10681.0,34.0,44.4,13.748,2021-03-13
18171,AUT,Austria,10713.0,32.0,44.4,13.748,2021-03-14
18172,AUT,Austria,10746.0,33.0,44.4,13.748,2021-03-15
18173,AUT,Austria,10776.0,30.0,44.4,13.748,2021-03-16
18174,AUT,Austria,10811.0,35.0,44.4,13.748,2021-03-17
18175,AUT,Austria,10843.0,32.0,44.4,13.748,2021-03-18
18176,AUT,Austria,10882.0,39.0,44.4,13.748,2021-03-19
18177,AUT,Austria,10913.0,31.0,44.4,13.748,2021-03-20
18178,AUT,Austria,10956.0,43.0,44.4,13.748,2021-03-21
18179,AUT,Austria,10986.0,30.0,44.4,13.748,2021-03-22
18180,AUT,Austria,11022.0,36.0,44.4,13.748,2021-03-23
18181,AUT,Austria,11060.0,38.0,44.4,13.748,2021-03-24
18182,AUT,Austria,11082.0,22.0,44.4,13.748,2021-03-25
18183,AUT,Austria,11110.0,28.0,44.4,13.748,2021-03-26
18184,AUT,Austria,11146.0,36.0,44.4,13.748,2021-03-27
18185,AUT,Austria,11175.0,29.0,44.4,13.748,2021-03-28
18186,AUT,Austria,11204.0,29.0,44.4,13.748,2021-03-29
18187,AUT,Austria,11238.0,34.0,44.4,13.748,2021-03-30
18188,AUT,Austria,11275.0,37.0,44.4,13.748,2021-03-31
18189,AUT,Austria,11308.0,33.0,44.4,13.748,2021-04-01
18190,AUT,Austria,11346.0,38.0,44.4,13.748,2021-04-02
18191,AUT,Austria,11382.0,36.0,44.4,13.748,2021-04-03
18192,AUT,Austria,11424.0,42.0,44.4,13.748,2021-04-04
18193,AUT,Austria,11462.0,38.0,44.4,13.748,2021-04-05
18194,AUT,Austria,11509.0,47.0,44.4,13.748,2021-04-06
18195,AUT,Austria,11541.0,32.0,44.4,13.748,2021-04-07
18196,AUT,Austria,11566.0,25.0,44.4,13.748,2021-04-08
18197,AUT,Austria,11616.0,50.0,44.4,13.748,2021-04-09
18198,AUT,Austria,11652.0,36.0,44.4,13.748,2021-04-10
18199,AUT,Austria,11688.0,36.0,44.4,13.748,2021-04-11
18200,AUT,Austria,11722.0,34.0,44.4,13.748,2021-04-12
18201,AUT,Austria,11761.0,39.0,44.4,13.748,2021-04-13
18202,AUT,Austria,11796.0,35.0,44.4,13.748,2021-04-14
18203,AUT,Austria,11829.0,33.0,44.4,13.748,2021-04-15
18204,AUT,Austria,11870.0,41.0,44.4,13.748,2021-04-16
18205,AUT,Austria,11904.0,34.0,44.4,13.748,2021-04-17
